,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school_holiday,school_holiday_lower,school_holiday_upper,state_holiday,state_holiday_lower,state_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
368,2014-03-18,7107.087436856201,4238.95945159686,11076.62412435873,7107.087436856201,7107.087436856201,517.9953011699366,517.9953011699366,517.9953011699366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.08253188936385,323.08253188936385,323.08253188936385,194.91276928057277,194.91276928057277,194.91276928057277,0.0,0.0,0.0,7625.082738026137
369,2014-03-19,7107.944836614831,4202.84536822888,10687.878600662942,7107.944836614831,7107.944836614831,314.00626479176697,314.00626479176697,314.00626479176697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.036316486217316,60.036316486217316,60.036316486217316,253.96994830554962,253.96994830554962,253.96994830554962,0.0,0.0,0.0,7421.951101406597
370,2014-03-20,7108.802236373461,3483.841934570785,10484.535445078596,7108.802236373461,7108.802236373461,152.29799905915092,152.29799905915092,152.29799905915092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381236839078,-157.16381236839078,-157.16381236839078,309.4618114275417,309.4618114275417,309.4618114275417,0.0,0.0,0.0,7261.100235432612
371,2014-03-21,7109.659636132091,3907.3338731335707,10682.44793868867,7109.659636132091,7109.659636132091,157.84462693532615,157.84462693532615,157.84462693532615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70815972031707,-202.70815972031707,-202.70815972031707,360.5527866556432,360.5527866556432,360.5527866556432,0.0,0.0,0.0,7267.504263067417
372,2014-03-22,7110.517035890723,3196.4471388540237,10099.85609785489,7110.517035890723,7110.517035890723,-451.3912802160332,-451.3912802160332,-451.3912802160332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.859853852384,-857.859853852384,-857.859853852384,406.46857363635087,406.46857363635087,406.46857363635087,0.0,0.0,0.0,6659.12575567469
373,2014-03-24,7112.2318354079825,5716.3983005723585,12894.583277888261,7112.2318354079825,7112.2318354079825,2166.679493541422,2166.679493541422,2166.679493541422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034436051,1686.5684034436051,1686.5684034436051,480.1110900978171,480.1110900978171,480.1110900978171,0.0,0.0,0.0,9278.911328949405
374,2014-03-25,7113.0892351666125,4373.2180353737485,11681.170651354005,7113.0892351666125,7113.0892351666125,829.8633576995836,829.8633576995836,829.8633576995836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.08253188868855,323.08253188868855,323.08253188868855,506.7808258108951,506.7808258108951,506.7808258108951,0.0,0.0,0.0,7942.952592866196
375,2014-03-26,7113.9466349252425,4379.2826458677955,11222.228759603642,7113.9466349252425,7113.9466349252425,586.2307959361058,586.2307959361058,586.2307959361058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03631648611866,60.03631648611866,60.03631648611866,526.194479449987,526.194479449987,526.194479449987,0.0,0.0,0.0,7700.1774308613485
376,2014-03-27,7114.804034683873,4416.689108929406,10884.96259497246,7114.804034683873,7114.804034683873,381.00371382815257,381.00371382815257,381.00371382815257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381237068313,-157.16381237068313,-157.16381237068313,538.1675261988357,538.1675261988357,538.1675261988357,0.0,0.0,0.0,7495.807748512026
377,2014-03-28,7115.661470941757,4452.482933579389,10825.775369722938,7115.661470941757,7115.661470941757,339.9634204958675,339.9634204958675,339.9634204958675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70815971819638,-202.70815971819638,-202.70815971819638,542.6715802140639,542.6715802140639,542.6715802140639,0.0,0.0,0.0,7455.624891437625
378,2014-03-29,7116.518907199642,3472.7059052833415,10268.750302754926,7116.518907199642,7116.518907199642,-318.02113178573353,-318.02113178573353,-318.02113178573353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538520436,-857.8598538520436,-857.8598538520436,539.83872206631,539.83872206631,539.83872206631,0.0,0.0,0.0,6798.497775413908
379,2014-03-31,7118.233779715411,5765.955257838492,12503.023811631532,7118.233779715411,7118.233779715411,2200.057631548455,2200.057631548455,2200.057631548455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034426044,1686.5684034426044,1686.5684034426044,513.4892281058509,513.4892281058509,513.4892281058509,0.0,0.0,0.0,9318.291411263866
380,2014-04-01,7119.091215973296,4546.645733983101,11512.103061581509,7119.091215973296,7119.091215973296,814.100944197412,814.100944197412,814.100944197412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.08253189066824,323.08253189066824,323.08253189066824,491.0184123067437,491.0184123067437,491.0184123067437,0.0,0.0,0.0,7933.192160170708
381,2014-04-02,7119.948652231182,4327.827498848282,10883.587687171792,7119.948652231182,7119.948652231182,523.3174142332308,523.3174142332308,523.3174142332308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.036316487861974,60.036316487861974,60.036316487861974,463.28109774536887,463.28109774536887,463.28109774536887,0.0,0.0,0.0,7643.266066464413
382,2014-04-03,7120.806088489066,4463.3164372318115,11503.652810354162,7120.806088489066,7120.806088489066,913.4758938737085,913.4758938737085,913.4758938737085,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.1638123660505,-157.1638123660505,-157.1638123660505,431.1277614469265,431.1277614469265,431.1277614469265,0.0,0.0,0.0,8034.281982362774
383,2014-04-04,7121.66352474695,4679.75440459298,11104.143551413665,7121.66352474695,7121.66352474695,832.3111134332433,832.3111134332433,832.3111134332433,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815971607576,-202.70815971607576,-202.70815971607576,395.50732835648654,395.50732835648654,395.50732835648654,0.0,0.0,0.0,7953.974638180193
384,2014-04-05,7122.520961004834,3868.4898213205165,10484.134539326253,7122.520961004834,7122.520961004834,139.0961708678557,139.0961708678557,139.0961708678557,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-857.8598538517031,-857.8598538517031,-857.8598538517031,357.44407992672615,357.44407992672615,357.44407992672615,0.0,0.0,0.0,7261.61713187269
385,2014-04-07,7124.2358335206045,6070.622031579964,12976.144025449352,7124.2358335206045,7124.2358335206045,2604.3886567225513,2604.3886567225513,2604.3886567225513,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.5684034432963,1686.5684034432963,1686.5684034432963,278.3083084864224,278.3083084864224,278.3083084864224,0.0,0.0,0.0,9728.624490243155
386,2014-04-08,7125.093269778488,4962.73254641194,11836.143447684393,7125.093269778488,7125.093269778488,1202.018164346499,1202.018164346499,1202.018164346499,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.08253188872436,323.08253188872436,323.08253188872436,239.42368766494198,239.42368766494198,239.42368766494198,0.0,0.0,0.0,8327.111434124987
387,2014-04-09,7125.950706036374,4503.557873870472,11575.402598074685,7125.950706036374,7125.950706036374,901.963620226585,901.963620226585,901.963620226585,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648435431,60.03631648435431,60.03631648435431,202.41535894939835,202.41535894939835,202.41535894939835,0.0,0.0,0.0,8027.914326262959
388,2014-04-10,7126.808142294259,4559.13305516746,11373.958007260033,7126.808142294259,7126.808142294259,650.6265520404983,650.6265520404983,650.6265520404983,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236834286,-157.16381236834286,-157.16381236834286,168.27841961600868,168.27841961600868,168.27841961600868,0.0,0.0,0.0,7777.434694334757
389,2014-04-11,7127.6655785521425,4303.5510788661695,11158.583090131768,7127.6655785521425,7127.6655785521425,574.723241955647,574.723241955647,574.723241955647,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815971933632,-202.70815971933632,-202.70815971933632,137.91945688215083,137.91945688215083,137.91945688215083,0.0,0.0,0.0,7702.388820507789
390,2014-04-12,7128.523014810028,3583.074547366517,10330.27977096804,7128.523014810028,7128.523014810028,-106.21578694744977,-106.21578694744977,-106.21578694744977,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-857.859853850389,-857.859853850389,-857.859853850389,112.13212211010675,112.13212211010675,112.13212211010675,0.0,0.0,0.0,7022.307227862579
391,2014-04-14,7130.237887325797,6074.5185209486135,13128.316253570321,7130.237887325797,7130.237887325797,2402.836452396766,2402.836452396766,2402.836452396766,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.5684034439885,1686.5684034439885,1686.5684034439885,76.75610415994521,76.75610415994521,76.75610415994521,0.0,0.0,0.0,9533.074339722563
392,2014-04-15,7131.095323583682,4838.474157023887,11490.351893461086,7131.095323583682,7131.095323583682,1030.6079387413954,1030.6079387413954,1030.6079387413954,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318867805,323.0825318867805,323.0825318867805,68.01346206178232,68.01346206178232,68.01346206178232,0.0,0.0,0.0,8161.703262325078
393,2014-04-16,7131.952759841566,4428.7173322118615,11189.140777780993,7131.952759841566,7131.952759841566,765.0589604876681,765.0589604876681,765.0589604876681,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648766466,60.03631648766466,60.03631648766466,65.51069920717089,65.51069920717089,65.51069920717089,0.0,0.0,0.0,7897.011720329234
394,2014-04-17,7132.810196099451,4208.279886329477,11084.586555243342,7132.810196099451,7132.810196099451,551.577599782244,551.577599782244,551.577599782244,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236822446,-157.16381236822446,-157.16381236822446,69.22946735763603,69.22946735763603,69.22946735763603,0.0,0.0,0.0,7684.387795881695
395,2014-04-19,7134.52506861522,3634.317274604875,10299.065098461497,7134.52506861522,7134.52506861522,-123.9918719470739,-123.9918719470739,-123.9918719470739,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-857.8598538530974,-857.8598538530974,-857.8598538530974,94.35603711319101,94.35603711319101,94.35603711319101,0.0,0.0,0.0,7010.533196668146
396,2014-04-22,7137.0973773888745,4568.412753006564,11579.409368331753,7137.0973773888745,7137.0973773888745,1130.8134206365103,1130.8134206365103,1130.8134206365103,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318900286,323.0825318900286,323.0825318900286,168.2189439536491,168.2189439536491,168.2189439536491,0.0,0.0,0.0,8267.910798025385
397,2014-04-23,7137.954813646759,4556.107751181014,11304.3879763394,7137.954813646759,7137.954813646759,898.8862728827669,898.8862728827669,898.8862728827669,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648678248,60.03631648678248,60.03631648678248,199.33801160315195,199.33801160315195,199.33801160315195,0.0,0.0,0.0,8036.841086529526
398,2014-04-24,7138.812249904644,4278.466538608679,11027.889194353818,7138.812249904644,7138.812249904644,714.4241870046034,714.4241870046034,714.4241870046034,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236705433,-157.16381236705433,-157.16381236705433,232.07605457882525,232.07605457882525,232.07605457882525,0.0,0.0,0.0,7853.2364369092475
399,2014-04-25,7139.669686162529,4164.943731173519,11310.381576059839,7139.669686162529,7139.669686162529,702.1576161425841,702.1576161425841,702.1576161425841,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815971870883,-202.70815971870883,-202.70815971870883,265.3538310684604,265.3538310684604,265.3538310684604,0.0,0.0,0.0,7841.827302305112
400,2014-04-26,7140.527122420413,3377.5473792999874,9900.86243138684,7140.527122420413,7140.527122420413,-559.7940014628674,-559.7940014628674,-559.7940014628674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538487345,-857.8598538487345,-857.8598538487345,298.06585238586695,298.06585238586695,298.06585238586695,0.0,0.0,0.0,6580.733120957546
401,2014-04-28,7142.241994936183,6408.484746903184,13318.492400500363,7142.241994936183,7142.241994936183,2683.505441895986,2683.505441895986,2683.505441895986,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.56840344368,1686.56840344368,1686.56840344368,357.42509365947404,357.42509365947404,357.42509365947404,0.0,0.0,0.0,9825.74743683217
402,2014-04-29,7143.099574589356,5257.036765466897,11921.435635809008,7143.099574589356,7143.099574589356,1344.6022864481338,1344.6022864481338,1344.6022864481338,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318880847,323.0825318880847,323.0825318880847,382.00780976721677,382.00780976721677,382.00780976721677,0.0,0.0,0.0,8487.70186103749
403,2014-04-30,7143.95715424253,4851.021374055851,11536.211934096711,7143.95715424253,7143.95715424253,1101.5025878909717,1101.5025878909717,1101.5025878909717,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.036316485900194,60.036316485900194,60.036316485900194,401.9543266122389,401.9543266122389,401.9543266122389,0.0,0.0,0.0,8245.459742133502
404,2014-05-02,7145.672313548878,4439.352655376883,11344.06984319535,7145.672313548878,7145.672313548878,861.7455219114886,861.7455219114886,861.7455219114886,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.7081597165882,-202.7081597165882,-202.7081597165882,424.94173683524417,424.94173683524417,424.94173683524417,0.0,0.0,0.0,8007.417835460366
405,2014-05-03,7146.529893202052,3211.2827175485577,10062.982091714832,7146.529893202052,7146.529893202052,-430.9996982971245,-430.9996982971245,-430.9996982971245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538504694,-857.8598538504694,-857.8598538504694,426.8601555533448,426.8601555533448,426.8601555533448,0.0,0.0,0.0,6715.530194904928
406,2014-05-05,7148.2450525084,6102.196263597062,12933.258262639183,7148.2450525084,7148.2450525084,2096.6031038580404,2096.6031038580404,2096.6031038580404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034440321,1686.5684034440321,1686.5684034440321,410.0347004140086,410.0347004140086,410.0347004140086,0.0,0.0,0.0,9244.848156366439
407,2014-05-06,7149.102632161574,4387.838032549614,11118.817425662886,7149.102632161574,7149.102632161574,714.3263182668057,714.3263182668057,714.3263182668057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.08253188740935,323.08253188740935,323.08253188740935,391.2437863793966,391.2437863793966,391.2437863793966,0.0,0.0,0.0,7863.42895042838
408,2014-05-07,7149.960211814748,4317.462208927605,10821.920518303474,7149.960211814748,7149.960211814748,425.8550246004961,425.8550246004961,425.8550246004961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03631648501808,60.03631648501808,60.03631648501808,365.81870811547805,365.81870811547805,365.81870811547805,0.0,0.0,0.0,7575.815236415244
409,2014-05-08,7150.817791467921,4161.2060382552445,10847.605755510212,7150.817791467921,7150.817791467921,177.0395543962048,177.0395543962048,177.0395543962048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381236922828,-157.16381236922828,-157.16381236922828,334.20336676543315,334.20336676543315,334.20336676543315,0.0,0.0,0.0,7327.857345864126
410,2014-05-09,7151.675371121095,3843.299972141051,10499.55524481301,7151.675371121095,7151.675371121095,94.30537044040105,94.30537044040105,94.30537044040105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70815971984862,-202.70815971984862,-202.70815971984862,297.0135301602497,297.0135301602497,297.0135301602497,0.0,0.0,0.0,7245.980741561496
411,2014-05-10,7152.53295077427,3329.5890366496706,9995.499583640865,7152.53295077427,7152.53295077427,-602.8390957587861,-602.8390957587861,-602.8390957587861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538531778,-857.8598538531778,-857.8598538531778,255.0207580943917,255.0207580943917,255.0207580943917,0.0,0.0,0.0,6549.693855015484
412,2014-05-12,7154.248110080617,5744.587288107191,12235.502839992554,7154.248110080617,7154.248110080617,1846.9334079418877,1846.9334079418877,1846.9334079418877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034447238,1686.5684034447238,1686.5684034447238,160.36500449716365,160.36500449716365,160.36500449716365,0.0,0.0,0.0,9001.181518022506
413,2014-05-13,7155.10568973379,4163.240078742402,10871.936945129131,7155.10568973379,7155.10568973379,432.9040025553649,432.9040025553649,432.9040025553649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0825318920439,323.0825318920439,323.0825318920439,109.821470663321,109.821470663321,109.821470663321,0.0,0.0,0.0,7588.009692289155
414,2014-05-14,7155.963269386964,4204.365777795521,10771.666966874378,7155.963269386964,7155.963269386964,118.69291511061482,118.69291511061482,118.69291511061482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.036316487544795,60.036316487544795,60.036316487544795,58.656598623070046,58.656598623070046,58.656598623070046,0.0,0.0,0.0,7274.6561844975795
415,2014-05-15,7156.8208490401385,3591.8826234603453,10639.222914507445,7156.820849040138,7156.820849040138,-149.11584324105777,-149.11584324105777,-149.11584324105777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381236459566,-157.16381236459566,-157.16381236459566,8.04796912353789,8.04796912353789,8.04796912353789,0.0,0.0,0.0,7007.705005799081
416,2014-05-16,7157.6784286933125,3398.7727489135227,10393.80622276602,7157.6784286933125,7157.6784286933125,-243.5447950384999,-243.5447950384999,-243.5447950384999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70815971772814,-202.70815971772814,-202.70815971772814,-40.83663532077174,-40.83663532077174,-40.83663532077174,0.0,0.0,0.0,6914.133633654813
417,2014-05-17,7158.536008346487,2572.057175959473,9648.792069980014,7158.536008346487,7158.536008346487,-944.7310070142497,-944.7310070142497,-944.7310070142497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538497882,-857.8598538497882,-857.8598538497882,-86.87115316446148,-86.87115316446148,-86.87115316446148,0.0,0.0,0.0,6213.805001332237
418,2014-05-19,7160.251167652834,5399.687407220796,11974.067459208898,7160.251167652834,7160.251167652834,1520.2910381502984,1520.2910381502984,1520.2910381502984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034433839,1686.5684034433839,1686.5684034433839,-166.27736529308527,-166.27736529308527,-166.27736529308527,0.0,0.0,0.0,8680.542205803133
419,2014-05-20,7161.108747306008,3617.225066146683,10612.08805482904,7161.108747306009,7161.108747306009,125.20998744923521,125.20998744923521,125.20998744923521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.08253189136866,323.08253189136866,323.08253189136866,-197.87254444213355,-197.87254444213355,-197.87254444213355,0.0,0.0,0.0,7286.318734755243
420,2014-05-21,7161.966326959182,3370.8288088772892,10465.48325618485,7161.966326959182,7161.966326959182,-163.07709530844835,-163.07709530844835,-163.07709530844835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.036316489288225,60.036316489288225,60.036316489288225,-223.11341179773657,-223.11341179773657,-223.11341179773657,0.0,0.0,0.0,6998.889231650734
421,2014-05-22,7162.823906612355,3562.0803515256066,10267.431356507228,7162.823906612355,7162.823906612355,-398.65838366286033,-398.65838366286033,-398.65838366286033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381236688804,-157.16381236688804,-157.16381236688804,-241.4945712959723,-241.4945712959723,-241.4945712959723,0.0,0.0,0.0,6764.1655229494945
422,2014-05-23,7163.681486265529,3242.5790617992734,10202.255410902802,7163.681486265529,7163.681486265529,-455.40153050540016,-455.40153050540016,-455.40153050540016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70815971922113,-202.70815971922113,-202.70815971922113,-252.6933707861791,-252.6933707861791,-252.6933707861791,0.0,0.0,0.0,6708.279955760129
423,2014-05-24,7164.539065918704,2662.1125254118465,9341.756990851934,7164.539065918704,7164.539065918704,-1114.4386836029632,-1114.4386836029632,-1114.4386836029632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538515234,-857.8598538515234,-857.8598538515234,-256.57882975143997,-256.57882975143997,-256.57882975143997,0.0,0.0,0.0,6050.100382315741
424,2014-05-26,7166.254225225051,5325.178844573104,12160.0623150399,7166.254225225051,7166.254225225051,1443.7075058558976,1443.7075058558976,1443.7075058558976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034444155,1686.5684034444155,1686.5684034444155,-242.8608975885177,-242.8608975885177,-242.8608975885177,0.0,0.0,0.0,8609.961731080948
425,2014-05-27,7167.111804878225,4011.1027796014346,10402.333011992492,7167.111804878225,7167.111804878225,97.12216818892844,97.12216818892844,97.12216818892844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0825318894246,323.0825318894246,323.0825318894246,-225.96036370049612,-225.96036370049612,-225.96036370049612,0.0,0.0,0.0,7264.233973067153
426,2014-05-28,7167.969384531398,3773.716621026035,10247.831984994053,7167.969384531398,7167.969384531398,-143.09690619216622,-143.09690619216622,-143.09690619216622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03631648578038,60.03631648578038,60.03631648578038,-203.13322267794658,-203.13322267794658,-203.13322267794658,0.0,0.0,0.0,7024.872478339232
427,2014-05-30,7169.700991900708,4048.916383051695,10718.263697928893,7169.700991900708,7169.700991900708,293.85796387505786,293.85796387505786,293.85796387505786,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.7081597170219,-202.7081597170219,-202.7081597170219,-142.9458212007527,-142.9458212007527,-142.9458212007527,0.0,0.0,0.0,7463.558955775766
428,2014-05-31,7170.566795585362,2754.556269576154,9465.844745117394,7170.566795585362,7170.566795585362,-965.3863798190242,-965.3863798190242,-965.3863798190242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538511827,-857.8598538511827,-857.8598538511827,-107.52652596784166,-107.52652596784166,-107.52652596784166,0.0,0.0,0.0,6205.180415766338
429,2014-06-02,7172.298402954671,6140.865221648216,12859.907340700942,7172.298402954671,7172.298402954671,2294.5174344882535,2294.5174344882535,2294.5174344882535,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.5684034447677,1686.5684034447677,1686.5684034447677,-31.56291374934687,-31.56291374934687,-31.56291374934687,0.0,0.0,0.0,9466.815837442924
430,2014-06-03,7173.164206639326,4732.451682624467,11419.027286653532,7173.164206639326,7173.164206639326,969.220323269845,969.220323269845,969.220323269845,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318900179,323.0825318900179,323.0825318900179,6.625846586994662,6.625846586994662,6.625846586994662,0.0,0.0,0.0,8142.384529909171
431,2014-06-04,7174.03001032398,4678.129737122125,11193.211141832986,7174.03001032398,7174.03001032398,742.9227513930465,742.9227513930465,742.9227513930465,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648830722,60.03631648830722,60.03631648830722,43.37449011190675,43.37449011190675,43.37449011190675,0.0,0.0,0.0,7916.952761717026
432,2014-06-05,7174.895814008635,4326.279641745945,10851.799573769844,7174.895814008635,7174.895814008635,559.888843384056,559.888843384056,559.888843384056,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236906196,-157.16381236906196,-157.16381236906196,77.54071096028565,77.54071096028565,77.54071096028565,0.0,0.0,0.0,7734.784657392691
433,2014-06-06,7175.761617693289,4319.686434775376,10870.38770114107,7175.761617693289,7175.761617693289,544.8551947591682,544.8551947591682,544.8551947591682,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.7081597185149,-202.7081597185149,-202.7081597185149,108.05140968485061,108.05140968485061,108.05140968485061,0.0,0.0,0.0,7720.616812452457
434,2014-06-07,7176.627421377943,3302.32424563368,9849.78748838753,7176.627421377943,7176.627421377943,-723.9293035754059,-723.9293035754059,-723.9293035754059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538538912,-857.8598538538912,-857.8598538538912,133.93055027848538,133.93055027848538,133.93055027848538,0.0,0.0,0.0,6452.698117802537
435,2014-06-10,7179.224832431908,4849.715127254206,11726.610139668172,7179.224832431908,7179.224832431908,1138.5684319089019,1138.5684319089019,1138.5684319089019,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.082531890729,323.082531890729,323.082531890729,175.97395522534026,175.97395522534026,175.97395522534026,0.0,0.0,0.0,8317.79326434081
436,2014-06-11,7180.090636116562,4625.594386350316,11335.804788159632,7180.090636116562,7180.090636116562,875.8530753324278,875.8530753324278,875.8530753324278,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648742504,60.03631648742504,60.03631648742504,176.30481405217026,176.30481405217026,176.30481405217026,0.0,0.0,0.0,8055.943711448989
437,2014-06-12,7180.956439801216,4368.968668531901,11116.725701849176,7180.956439801216,7180.956439801216,651.6684129002143,651.6684129002143,651.6684129002143,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236442936,-157.16381236442936,-157.16381236442936,169.3202804718112,169.3202804718112,169.3202804718112,0.0,0.0,0.0,7832.62485270143
438,2014-06-13,7181.822243485871,4240.751889637323,10938.761355089931,7181.822243485871,7181.822243485871,591.814655818838,591.814655818838,591.814655818838,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.7081597163943,-202.7081597163943,-202.7081597163943,155.01087074239987,155.01087074239987,155.01087074239987,0.0,0.0,0.0,7773.636899304709
439,2014-06-14,7182.688047170525,3231.3866252320113,9955.26211499767,7182.688047170524,7182.688047170524,-724.3102796744754,-724.3102796744754,-724.3102796744754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538505015,-857.8598538505015,-857.8598538505015,133.549574176026,133.549574176026,133.549574176026,0.0,0.0,0.0,6458.37776749605
